paperid,studyid,reportid,title,keywords,number_of_total_participants,number_of_total_male,number_of_total_female,from_age,to_age,mean_age,sd_age,type_of_visual_display,type_of_audio,type_of_applications,specific_terms,ipq_in_language,is_ipq_used_right,paper_note,total_duration,number_of_user_studies,study_name,duration_of_stay,number_of_study_participants,number_of_study_male,number_of_study_female,from_age_study,to_age_study,mean_age_study,sd_age_study,experiment_design,how_score_is_reported,report_style,report_form,when_the_questionnaire_is_filled,is_score_reported_for_each_time,analysis_techniques,posthoc_tests,finding,number_of_conditions,condition_name,element_name,is_interaction,participant_per_element,original_rating_scale,original_total_sp,original_total_inv,original_total_real,original_total_gp,original_total_overall,original_mean_sp,original_mean_inv,original_mean_real,original_mean_gp,original_mean_overall,standard_rating_scale,standard_total,standard_total_each_item,is_subscale_fully_reported,standard_sp,standard_inv,standard_real,standard_gp,standard_sp_each_item,standard_inv_each_item,standard_real_each_item,standard_gp_each_item,visual_display,cites,authors,year,source,publisher,articleURL,citesURL,gsRank,queryDate,type,doi,issn,citationURL,volume,issue,startPage,endPage,ecc,citesPerYear,citesPerAuthor,authorCount,age,isIPQUsed,topic,note,is_scale_recover,scale_note,report_type,ranking_class,sp_ranking_class,inv_ranking_class,real_ranking_class,gp_ranking_class
207,220,,360 Video Journalism: Experimental Study on the Effect of Immersion on News Experience and Distant Suffering,"[""360\u00B0 video"","" distant suffering"","" immersive journalism"","" multimethod design"","" presence"","" VR journalism""]",153,,,15,73,29.9,13.6,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""The IPQ consisted of 14 items rated on a five-point Likert scale from 1 (completely disagree) to 5 (completely agree), one general item (\u201CI felt present in the video\u201D), and three subscales: Spatial presence (i.e. the sense of being there in the presented environment), Involvement (i.e. attention to the real and the presented environment), and Realness (i.e. reality judgment of the presented environment).""",,1,"""Study 1""",,149,,,15,73,29.9,13.6,"""between-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,"[""ANOVA""]","""""","""A verbal, qualitative debrief allowed for a better understanding of the results, which show that 360\u00B0 video journalism leads to a higher sense of presence and higher levels of enjoyment.""",2,,,No,,15,17.15,12.72,11.88,3.66,46.34,3.43,3.18,2.97,3.66,3.31,-33,6.44,0.46,Yes,3.2,1.08,-0.16,0.99,0.65,0.27,-0.04,0.99,,1,"K Van Damme, A All, L De Marez…",2018,Journalism Studies,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/1461670X.2018.1561208,,130,43628,,,,,,,,,1,1,0,4,1,YES,360 Video,,No,,,Class Moderate,Class Low,Class Moderate,Class Moderate,Class Low
210,223,,Context-Based Interface Prototyping and Evaluation for (Shared) Autonomous Vehicles Using a Lightweight Immersive Video-Based Simulator,"[""Shared Autonomous Vehicles"","" Public Transport"","" Prototyping"","" Simulation"","" Immersive Video"","" Evaluation"","" Human-Machine Interfaces"","" User Experience Design""]",,,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Design and visualization"",""Entertainment and game"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 1""",,9,5,4,23,38,29.56,4.22,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""three participants emphasized the idea\rof increasing presence perception by adding actors to simulate\rpassengers getting on and off during shared rides.""",1,,,No,,06,20,13.44,11.72,3.56,48.44,4,3.36,2.93,3.56,3.46,-33,6.44,0.46,Yes,5,1.44,-0.28,0.56,1,0.36,-0.07,0.56,,1,"LA Flohr, D Janetzko, DP Wallach, SC Scholzâ€¦",2020,Proceedings of the â€¦,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3357236.3395468,,683,44056.4339,,,,,,,,,1,1,0,5,1,,,,No,,,Class Moderate,Class Moderate,Class Moderate,Class Moderate,Class Low
210,224,,Context-Based Interface Prototyping and Evaluation for (Shared) Autonomous Vehicles Using a Lightweight Immersive Video-Based Simulator,"[""Shared Autonomous Vehicles"","" Public Transport"","" Prototyping"","" Simulation"","" Immersive Video"","" Evaluation"","" Human-Machine Interfaces"","" User Experience Design""]",,,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Design and visualization"",""Entertainment and game"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,2,"""Study 2""",,31,16,15,18,54,31.97,10.46,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""TTest""]","""""","""Although, we found some support for the idea of using an actor as a part of the simulation of a shared ride, it seems not to have a significant positive impact on participants\u2019 presence perception.""",1,,,No,,06,17.9,11.44,14.32,4,49,3.58,2.86,3.58,4,3.5,-33,7,0.5,Yes,2.9,-0.56,2.32,1,0.58,-0.14,0.58,1,,1,"LA Flohr, D Janetzko, DP Wallach, SC Scholzâ€¦",2020,Proceedings of the â€¦,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3357236.3395468,,683,44056.4339,,,,,,,,,1,1,0,5,1,,,,No,,,Class Moderate,Class Low,Class Low,Class Very High,Class Moderate
211,225,,Development and pilot test of a virtual reality system for electric powered wheelchair simulation,"[""Wheelchair"","" Virtual Reality"","" Simulator""]",5,,,18,35,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Portuguese""]","""Not Sure""","""""",,1,"""Study 1""",,5,,,18,35,,,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""global presence G1 (indicated in Fig. 9), which is the highest-loading item in the IPQ [38], has a very high value along with the SP factor. Thus, there is a clear manifestation of presence in UFES\u2019s SimCadRoM as the \u201Csense of being there\u201D.""",1,,,No,,06,19.8,13,12.6,5.2,54.46,3.96,3.25,3.15,5.2,3.89,-33,12.46,0.89,Yes,4.8,1,0.6,2.2,0.96,0.25,0.15,2.2,,4,"KA Hernandez-Ossa, B Longo…",2017,"… on Systems, Man …",ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8122974/,,55,43628,,,,,,,,,4,2,1,3,2,YES,,,No,,,Class High,Class Moderate,Class Low,Class High,Class Exceptional
212,226,,ElectroCutscenes: Realistic Haptic Feedback in Cutscenes of Virtual Reality Games Using Electric Muscle Stimulation,"[""EMS"","" Haptic Feedback"","" Haptics"","" Head-mounted Displays""]",22,,14,19,30,24,3,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,22,,14,19,30,24,3,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""ANOVA""]","""""","""Results are in favor of EMS, demonstrating that it results in higher perceived realism, involvement, and presence""",1,,,No,,06,19.15,14.92,9.72,3.87,48.44,3.83,3.73,2.43,3.87,3.46,-33,6.44,0.46,Yes,4.15,2.92,-2.28,0.87,0.83,0.73,-0.57,0.87,,0,"M Khamis, N Schuster, C George…",2019,25th ACM Symposium on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3359996.3364250,,804,43929.88681,,,,,,,,,0,0,0,4,1,YES,,,No,,,Class Moderate,Class Moderate,Class Moderate,Class Low,Class Low
214,228,,Exploring Staircases as Architectural Cues in Virtual Vertical Navigation,"[""Virtual environment"","" Vertical navigation"","" Architectural cue Staircase"","" Geometric attribute"","" Individual difference""]",180,90,90,18,34,22.39,2.17,"[""3D Graphics - Monoscopic""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""",[],"""Not Sure""","""""",,1,"""Study 1""",,180,90,90,18,34,22.39,2.17,"""between-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,[],"""""","""""",1,,,No,,17,22.9,14.96,13.72,5.17,59.22,4.58,3.74,3.43,5.17,4.23,-33,3.22,0.23,Yes,2.9,-1.04,-2.28,1.17,0.58,-0.26,-0.57,1.17,,0,"M İpek, D Halime",2020,International Journal of Human-Computer Studies,Elsevier,https://www.sciencedirect.com/science/article/pii/S1071581920300021,,925,43929.88681,,,,,,,,,0,0,0,2,1,YES,,,No,,,Class Low,Class Low,Class Low,Class Low,Class Moderate
215,229,,Facilitating Communicative Ability of EFL Learners via High-Immersion Virtual Reality,"[""Virtual reality"","" Presence"","" Immersion"","" Communicative ability"","" English as a Foreign Language""]",72,36,36,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Education and training"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,72,36,36,,,,,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""""",1,,,No,,17,26.55,17.72,15.52,5.27,66.08,5.31,4.43,3.88,5.27,4.72,-33,10.08,0.72,Yes,6.55,1.72,-0.48,1.27,1.31,0.43,-0.12,1.27,,0,"FCO Yang, FYR Lo, JC Hsieh, WCV Wu",2020,Journal of Educational Technology â€¦,JSTOR,https://www.jstor.org/stable/26915405,,778,44056.4339,,,,,,,,,0,0,0,4,1,,,,No,,,Class Moderate,Class High,Class Moderate,Class Moderate,Class Moderate
216,230,,Familiarization tours for first-time users of highly automated cars: Comparing the effects of virtual environments with different levels of interaction fidelity,"[""Virtual Reality"","" Interaction Fidelity"","" Training"","" Trust"","" Takeover"","" Highly Automated Driving""]",84,,38,,,24.18,8.3,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""",[],"""Not Sure""","""Four Groups, only three reporting the IPQ scores""",,1,"""Study 1""",,84,,38,,,24.18,8.3,"""between-subject""","""each component""",Each Condition,"""Chart""","[""Unknown""]",No,"[""Chisquare""]","""Mann-Whitney post-hoc""","""""",1,,,No,,06,14.95,12.08,10.8,2.75,40.04,2.99,3.02,2.7,2.75,2.86,-33,-1.96,-0.14,Yes,-0.05,0.08,-1.2,-0.25,-0.01,0.02,-0.3,-0.25,,1,"M Ebnali, R Lamb, R Fathi",2020,arXiv preprint arXiv:2002.07968,arxiv.org,https://arxiv.org/abs/2002.07968,,619,4/8/2020 21:17,,,,,,,,,1,1,0,3,1,YES,,,No,,,Class Low,Class Low,Class Low,Class Moderate,Class Low
218,232,,HiveFive: Immersion Preserving Attention Guidance in Virtual Reality,"[""Attention guidance"","" virtual reality"","" immersion"","" eye-tracking"","" particle swarms"","" user studies""]",20,,10,24,60,32.00,10.55,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""Two studies but only one used the IPQ""",,1,"""Study 1""",,20,,10,24,60,32.00,10.55,"""within-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,[],"""""","""The results of the IPQ shows that the participants experienced both the highest sense of presence and the highest degree of realism with HiveFive, which allows us to accept our hypothesis H4 (see Table 5). """,1,,,No,,06,22.2,13.4,11.08,4.67,53.34,4.44,3.35,2.77,4.67,3.81,-33,11.34,0.81,Yes,7.2,1.4,-0.92,1.67,1.44,0.35,-0.23,1.67,,0,"D Lange, TC Stratmann, U Gruenefeldâ€¦",2020,Proceedings of the 2020 â€¦,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3313831.3376803,,890,44056.4339,,,,,,,,,0,0,0,4,1,,,,No,,,Class High,Class High,Class Moderate,Class Moderate,Class High
219,233,,Jumping Further: Forward Jumps in a Gravity-reduced immersive virtual environment,[],7,4,3,20,25,22.57,1.51,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""Two studies but only one used the IPQ""",,1,"""Study 1""",,7,4,3,20,25,22.57,1.51,"""within-subject""","""each component""",Each Condition,"""Chart""","[""After""]",No,[],"""""","""""",1,,,No,,17,23,19.84,17.68,4.9,66.08,4.6,4.96,4.42,4.9,4.72,-33,10.08,0.72,Yes,3,3.84,1.68,0.9,0.6,0.96,0.42,0.9,,1,"HY Kang, G Lee, DS Kang, O Kwon…",2019,… IEEE Conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8798251/,,591,43929.88681,,,,,,,,,1,1,0,5,1,YES,,,No,,,Class Moderate,Class Low,Class High,Class High,Class Low
220,234,,"Locomotion in Place in Virtual Reality: A Comparative Evaluation of Joystick, Teleport, and Leaning","[""Immersive virtual reality"","" locomotion techniques"","" teleport"","" joystick"","" leaning"","" user study"","" comparative evaluation""]",75,68,7,20,26,21.68,1.52,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,75,68,7,20,26,21.68,1.52,"""between-subject""","""each component""",Each Condition,"""Other""","[""After""]",No,"[""ANOVA""]","""""","""Analysis of the different variables found that teleport allows users to move faster, causes\rless nausea and is more usable than the other two techniques,\rwhile no significant differences were found for learnability\rand presence.""",1,,,No,,06,22.95,16.96,7.8,4.59,53.76,4.59,4.24,1.95,4.59,3.84,-33,11.76,0.84,Yes,7.95,4.96,-4.2,1.59,1.59,1.24,-1.05,1.59,,5,"F Buttussi, L Chittaro",2019,IEEE transactions on visualization and …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8762207/,,924,43929.88681,,,,,,,,,5,5,3,2,1,YES,,,No,,,Class High,Class High,Class Very High,Class Low,Class High
221,235,,Read-the-game: System for skill-based visual exploratory activity assessment with a full body virtual reality soccer simulation,[],24,17,7,19,30,22.95,3.31,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Other"",""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,24,17,7,19,30,22.95,3.31,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""With regard to IPQ results, the system can provide a satisfactory sense of presence to the\ruser. The somewhat lower sense of realness experienced (comparing IPQ to other subscales)\rmay be because the CG world does not have the highest grade of photorealism. This may affect\rthe cognitive impression of what is real. Hence, the images presented to the user inside VE are perceived as part of a synthesized world instead of a real one.""",1,,,No,,06,20.95,15.32,11.6,4.67,54.6,4.19,3.83,2.9,4.67,3.9,-33,12.6,0.9,Yes,5.95,3.32,-0.4,1.67,1.19,0.83,-0.1,1.67,,0,"CD Rojas Ferrer, H Shishido, I Kitahara, Y Kameda",2020,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0230042,,889,4/8/2020 21:17,HTML,,,,,,,,0,0,0,4,1,YES,,,No,,,Class High,Class Moderate,Class High,Class Moderate,Class High
224,238,,Toward Virtual Stress Inoculation Training of Prehospital Healthcare Personnel: A Stress-Inducing Environment Design and Investigation of an Emotional Connection,"[""Stress"","" training"","" emergency healthcare personnel"","" virtual reality"","" storytelling"","" emotional connection"","" presence""]",60,,,21,48,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Education and training"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,60,,,21,48,,,"""between-subject""","""each component""",Whole Study,"""Chart""","[""After""]",No,[],"""""","""""",1,,,No,,-33,4.7,2.2,0.24,0.97,8.82,0.94,0.55,0.06,0.97,0.63,-33,8.82,0.63,Yes,4.7,2.2,0.24,0.97,0.94,0.55,0.06,0.97,,1,"M Prachyabrued, D Wattanadhirach…",2019,… IEEE Conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8797705/,,674,43929.88681,,,,,,,,,1,1,0,3,1,YES,,,No,,,Class Moderate,Class Moderate,Class Moderate,Class High,Class Low
227,241,,Resize me! Exploring the user experience of embodied realistic modulatable avatars for body image intervention in virtual reality,"[""virtual reality"","" avatar embodiment"","" user experience"","" body awareness"","" body weightperception"","" body weight modification"","" body image disturbance"","" eating and bodyweight disorders""]",12,4,8,20,25,22.0,1.48,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,12,4,8,20,25,22.0,1.48,"""within-subject""","""each component""",Whole Study,"""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,21.9,15,12.88,4.58,55.72,4.38,3.75,3.22,4.58,3.98,-33,13.72,0.98,Yes,6.9,3,0.88,1.58,1.38,0.75,0.22,1.58,,9,"N Döllinger, E Wolf, D Mal, S Wenninger…",2022,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2203.05060,,212,5/31/2023 16:53,,,,,,,,,9,9,2,5,1,,,,No,,,Class High,Class High,Class Moderate,Class High,Class High
228,242,,"The More, the Better? Improving VR Firefighting Training System with Realistic Firefighter Tools as Controllers","[""virtual reality"","" firefighting training system"","" VR control modality"","" user experience"","" presence"","" cognitive load""]",30,,,,,24.7,4.0,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Education and training"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""1 TO 5 from chart""",,1,"""Study 1""",,30,,,,,24.7,4.0,"""between-subject""","""each component""",Each Condition,"""Chart""","[""Unknown""]",No,"[""ANOVA""]","""""","""""",1,,,No,,15,18.75,13.4,15.16,4,52.08,3.75,3.35,3.79,4,3.72,-33,15.12,1.08,Yes,5.6,2.12,4.72,1.5,1.12,0.53,1.18,1.5,,2,"S Jeon, S Paik, U Yang, PC Shih, K Han",2021,Sensors,mdpi.com,https://www.mdpi.com/1335678,,212,45077.70486,HTML,,,,,,,,2,1,0,5,2,,,,Yes,,,Class Very High,Class Moderate,Class Moderate,Class Exceptional,Class High
229,243,,Breaking The Experience: Effects of Questionnaires in VR User Studies,"[""Virtual reality"","" VR"","" user studies"","" in-VR questionnaires"","" inVRQs"","" break in presence"","" surveys"","" biosignals"","" research methods""]",53,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""Scale from 1 to 5""",,1,"""Study 1""",,50,,6,,,26.08,4.39,"""between-subject""","""each component""",Each Condition Interaction,"""Chart""","[""After""]",No,"[""ANOVA"",""TTest""]","""""","""The IPQ scores are high on \rGeneral Presence, Spatial Presence and Involvement, but sur\u0002prisingly below neutral on the Realness subscale. Remarkably, as in the results by Schwind et al. [74], the IPQ ratings were unaffected by the fidelity""",1,,,Yes,,15,22.05,14.04,8.76,3.87,49,4.41,3.51,2.19,3.87,3.5,-33,10.5,0.75,Yes,10.6,3.04,-4.88,1.3,2.12,0.76,-1.22,1.3,,1,"S Putze, D Alexandrovsky, F Putze, S HÃ¶ffnerâ€¦",2020,Proceedings of the â€¦,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3313831.3376144,,744,44056.4339,,,,,,,,,1,1,0,5,1,,,,Yes,,,Class High,Class Exceptional,Class High,Class Low,Class Moderate
