paperid,studyid,reportid,title,keywords,number_of_total_participants,number_of_total_male,number_of_total_female,from_age,to_age,mean_age,sd_age,type_of_visual_display,type_of_audio,type_of_applications,specific_terms,ipq_in_language,is_ipq_used_right,paper_note,total_duration,number_of_user_studies,study_name,duration_of_stay,number_of_study_participants,number_of_study_male,number_of_study_female,from_age_study,to_age_study,mean_age_study,sd_age_study,experiment_design,how_score_is_reported,report_style,report_form,when_the_questionnaire_is_filled,is_score_reported_for_each_time,analysis_techniques,posthoc_tests,finding,number_of_conditions,condition_name,element_name,is_interaction,participant_per_element,original_rating_scale,original_total_sp,original_total_inv,original_total_real,original_total_gp,original_total_overall,original_mean_sp,original_mean_inv,original_mean_real,original_mean_gp,original_mean_overall,standard_rating_scale,standard_total,standard_total_each_item,is_subscale_fully_reported,standard_sp,standard_inv,standard_real,standard_gp,standard_sp_each_item,standard_inv_each_item,standard_real_each_item,standard_gp_each_item,visual_display,cites,authors,year,source,publisher,articleURL,citesURL,gsRank,queryDate,type,doi,issn,citationURL,volume,issue,startPage,endPage,ecc,citesPerYear,citesPerAuthor,authorCount,age,isIPQUsed,topic,note,is_scale_recover,scale_note,report_type,ranking_class,sp_ranking_class,inv_ranking_class,real_ranking_class,gp_ranking_class
189,200,,User virtual costume visualisation in an augmented virtuality immersive cinematic environment,"[""Augmented Virtuality"","" 360 movie"","" virtual costume""]",24,,12,133,52,32.4,8.6,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",40,1,"""Study 1""",,24,,,,,,,"""within-subject""","""each component""","""/Mean//""","""Other""","[""After""]",No,"[""Friedman tests""]","""Wilcoxon Signed Rank tests with a Bonferroni correction""","""""",1,,,No,,06,17.5,12.8,10.96,3.41,44.94,3.5,3.2,2.74,3.41,3.21,-33,2.94,0.21,Yes,2.5,0.8,-1.04,0.41,0.5,0.2,-0.26,0.41,3D Graphics - HMD VR/MR,0,W Tang; GA Lee; M Billinghurst…,2018,Proceedings of the 30th …,dl.acm.org,https://dl.acm.org/citation.cfm?id=3292188,,294,43676,,,,,,,,,0,0,0,4,,YES,Augmented Virtuality,,No,"Record only mean even though report mean, median and IQR",,Class Low,,,,
190,201,,A Metro World Prototype for Virtual Reality Exposure Therapy of Agoraphobia,[],20,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",7,20,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""Reliability analysis""]","""""","""""",1,,,No,,06,18.3,10.96,10.84,3.82,45.22,3.66,2.74,2.71,3.82,3.23,-33,3.22,0.23,Yes,3.3,-1.04,-1.16,0.82,0.66,-0.26,-0.29,0.82,3D Graphics - HMD VR/MR,0,FN Rahayu; MA Neerincx; C van der Mast…,2003,Delft University of …,mmi.tudelft.nl,http://mmi.tudelft.nl/vret/images/0/07/A_Metro_World_Prototype_for_Virtual_Reality_Exposure_Therapy_of_Agoraphobia.pdf,,330,43676,PDF,,,,,,,,0,0,0,4,,YES,Agoraphobia,,No,,,Class Low,,,,
191,202,,Virtual Reality Based Simulation Testbed for Evaluation of Autonomous Vehicle Behavior Algorithms,[],10,7,3,18,25,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,10,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Chart""","[""After""]",No,[],"""""","""""",1,,,No,,06,25.9,17.12,16.92,5.28,66.36,5.18,4.28,4.23,5.28,4.74,-33,24.36,1.74,Yes,10.9,5.12,4.92,2.28,2.18,1.28,1.23,2.28,3D Graphics - HMD VR/MR,0,V Rastogi,2017,,tigerprints.clemson.edu,https://tigerprints.clemson.edu/all_theses/2773/,,358,43676,,,,,,,,,0,0,0,1,,YES,Simulation,,No,,,Class Exceptional,,,,
192,203,,Body Movement Reduces Pain Intensity in Virtual Reality - Based Analgesia,[],46,15,31,18,31,21.1/20.7,3.41/1.74,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",4,46,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,-33,1.5,-1.96,-3.28,0.87,-0.56,0.3,-0.49,-0.82,0.87,-0.04,-33,-0.56,-0.04,Yes,1.5,-1.96,-3.28,0.87,0.3,-0.49,-0.82,0.87,3D Graphics - HMD VR/MR,0,M Czub; J Piskorz,2018,International Journal of Human–Computer …,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/10447318.2017.1412144,,375,43676,,,,,,,,,0,0,0,2,,YES,Pain,Unknown Scale,Yes,Scale might be from -3 to 3.,,Class Low,,,,
193,204,,The Influence of Autonomous Movement on Adverse Events in Relaxing Virtual Environments Using a Head-Mounted Display: An Exploratory Study,"[""Virtual Reality"","" adverse events"","" Cybersickness"","" Head-Mounted Display"","" HMD""]",30,,,18,63,39.5,11.7,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,30,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""Unknown""]",No,"[""TTest""]","""""","""""",1,,,No,,17,20.45,13.68,11.12,4.1,50.4,4.09,3.42,2.78,4.1,3.6,-33,-5.6,-0.4,Yes,0.45,-2.32,-4.88,0.1,0.09,-0.58,-1.22,0.1,3D Graphics - HMD VR/MR,0,D Riedl; FL Loth; S Eppler; B Holzner…,2019,Journal of Virtual Reality …,jvrb.org,https://www.jvrb.org/past-issues/15.2018/4819,,395,43676,,,,,,,,,0,0,0,5,,YES,Autonomous movement,Unknown Scale,Yes,Scale might be from 1 to 7,,Class Low,,,,
194,205,,How to Observe Users' Movements in Virtual Environments: Viewpoint Control in a Power Wheelchair Simulator,"[""user observation"","" virtual reality"","" interaction techniques"","" immersion"","" driving simulator""]",15,4,11,23,55,34.9,9.4,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Education and training"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",40,1,"""Study 1""",,15,,,,,,,"""within-subject""","""each component""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""ANOVA"",""Tukey\u2019s""]","""""","""""",1,,,No,,-33,-0.3,0.16,-0.76,0.13,-0.28,-0.06,0.04,-0.19,0.13,-0.02,-33,-0.28,-0.02,Yes,-0.3,0.16,-0.76,0.13,-0.06,0.04,-0.19,0.13,3D Graphics - HMD VR/MR,0,A Alshaer; D O'Hare; P Archambault…,2019,Human …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/0018720819853682,,409,43676,,,,,,,,,0,0,0,4,,YES,Simulator,Said 13 items but report 4 subscales,No,,,Class Low,,,,
195,206,,Public speaking anxiety decreases within repeated virtual reality training sessions,[],19,10,9,18,76,35.47,15.46,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Education and training"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",60,1,"""Study 1""",,19,,,,,,,"""within-subject""","""each component""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""Skew Kurtosis Analysis""]","""""","""""",1,,,No,,06,20.25,16.64,10,4.68,53.9,4.05,4.16,2.5,4.68,3.85,-33,11.9,0.85,Yes,5.25,4.64,-2,1.68,1.05,1.16,-0.5,1.68,3D Graphics - HMD VR/MR,0,M Takac; J Collett; KJ Blom; R Conduit; I Rehm…,2019,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0216288,,445,43676,HTML,,,,,,,,0,0,0,6,,YES,Anxiety,,No,,,Class High,,,,
196,207,,A Virtual Reality Environment Using Concepts of Serious Games and Gamification for the Treatment of Eating Disorders,[],10,6,4,23,30,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Entertainment and game"",""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,10,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""Unknown""]",No,[],"""""","""""",1,,,No,,06,26.7,19.2,17.4,4.91,67.9,5.34,4.8,4.35,4.91,4.85,-33,25.9,1.85,Yes,11.7,7.2,5.4,1.91,2.34,1.8,1.35,1.91,3D Graphics - HMD VR/MR,0,F Rodrigues; P Wilbert; JCT da Silva…,2019,Anais do XIX Simpósio …,sol.sbc.org.br,https://sol.sbc.org.br/index.php/sbcas/article/view/6249,,468,43676,,,,,,,,,0,0,0,4,,YES,Eating Disorder,,No,,,Class Exceptional,,,,
197,208,,Influence of mindfulness practices on feelings of place illusion in virtual reality,"[""Place Illusion"","" Mindfulness"","" Virtual Reality (VR)"","" Virtual Environments (VE)"","" Transitional VE""]",24,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,24,,,,,24.8/24.8,3.10/1.86,"""between-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest"",""Reliability tests""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,56.28,-99999,-99999,-99999,-99999,4.02,-33,14.28,1.02,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,0,M Almkerk,2018,,essay.utwente.nl,http://essay.utwente.nl/76117/,,461,43676,,,,,,,,,0,0,0,1,,YES,Fellings of Place Illusion,Unknown Scale,Yes,Scale might be from 0 to 6 based on the chart.,,Class High,,,,
198,209,,Enhancing User Experience with Olfaction in Virtual Reality,[],10,5,5,,,28.30,1.34,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,10,,,,,,,"""within-subject""","""each item""","""/Mean//""","""Other""","[""After""]",No,"[""Mann-Whitney U-Test; Wilcoxon Signed-Rank Test""]","""""","""""",1,,,Yes,,17,22.1,17.76,12.32,5.18,59.92,4.42,4.44,3.08,5.18,4.28,-33,3.92,0.28,Yes,2.1,1.76,-3.68,1.18,0.42,0.44,-0.92,1.18,3D Graphics - HMD VR/MR,0,MH Braun,2019,,openaccess.city.ac.uk,http://openaccess.city.ac.uk/id/eprint/22379,,561,43676,,,,,,,,,0,0,0,1,,YES,Olfaction,,No,,,Class Low,,,,
199,210,,"An fMRI investigation on empathy: physical and social pain, prosocial behavior and the role of the opioid system",[],43,13,30,21,30,22.8,,"[""Other""]","[""Stereo sound""]",[],"""""","[""Not Mentioned""]","""Not Sure""","""""",45,1,"""Study 1""",,35,,,,,,,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""MANOVA""]","""""","""""",1,,,No,,-33,3.95,1.36,-2.68,0.54,3.5,0.79,0.34,-0.67,0.54,0.25,-33,3.5,0.25,Yes,3.95,1.36,-2.68,0.54,0.79,0.34,-0.67,0.54,3D Graphics - HMD VR/MR,0,G Novembre,2015,,iris.sissa.it,https://iris.sissa.it/handle/20.500.11767/3877,,531,43676,,,,,,,,,0,0,0,1,,YES,Empathy,,No,,,Class Low,,,,
204,217,,Does engagement with exposure yield better outcomes? Components of presence as a predictor of treatment response for virtual reality exposure therapy for social …,"[""Social anxiety"","" Virtual reality exposure"","" Presence""]",41,24,17,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Healthcare and clinical therapies""]","""Exposure Therapy""","[""Not Mentioned""]","""Not Sure""","""Total presence and realness subscale scores were related to in-session peak fear ratings. However, only scores on the involvement subscale significantly predicted treatment response.""",,1,"""Study 1""",,31,,,,,,,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""ANOVA"",""Multilevel model""]","""""","""Each component subscales were analysed for the relation between presence and anxiety and associations between presence and treatment response. However, only total score reported. """,1,,,No,,17,-99999,-99999,-99999,-99999,56.7,-99999,-99999,-99999,-99999,4.05,-33,0.7,0.05,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,101,M Price; N Mehta; EB Tone; PL Anderson,2011,Journal of anxiety disorders,Elsevier,https://www.sciencedirect.com/science/article/pii/S0887618511000442,https://scholar.google.com/scholar?cites=15287092560747902843&as_sdt=2005&sciodt=0;5&hl=en,5,43628,,,,,,,,,101,12.63,25,4,8,YES,Exposure Therapy,,,,,Class Low,,,,
205,218,,Virtual viewing time: the relationship between presence and sexual interest in androphilic and gynephilic men,[],55,,,,,,,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,45,25/20,0/0,,,26.92/30.85,7.79/10.220,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""Linear mixed model""]","""""","""""",1,,,Yes,,06,15.45,14,12.96,3.68,47.32,3.09,3.5,3.24,3.68,3.38,-33,5.32,0.38,Yes,0.45,2,0.96,0.68,0.09,0.5,0.24,0.68,3D Graphics - HMD VR/MR,10,P Fromberger; S Meyer; C Kempf; K Jordan; JL M�ller,2015,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127156,https://scholar.google.com/scholar?cites=11386196429299405887&as_sdt=2005&sciodt=0;5&hl=en,182,43628,HTML,,,,,,,,10,2.5,2,5,4,YES,,,,,,Class Low,,,,
206,219,,"""Keep Your Eyes on the Road, Kid!"": Exploring the Potential of Virtual Reality Environments to Teach Children to Keep Their Attention While Biking",[],12,7,5,22,27,23.8,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Education and training"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,11,6,5,22,27,23.8,1.72,"""within-subject""","""each component""","""/Mean//""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,21.6,18.76,11.72,4.82,58.66,4.32,4.69,2.93,4.82,4.19,-33,16.66,1.19,Yes,6.6,6.76,-0.28,1.82,1.32,1.69,-0.07,1.82,3D Graphics - HMD VR/MR,1,P Gagelas,2018,,essay.utwente.nl,https://essay.utwente.nl/75561/,https://scholar.google.com/scholar?cites=18428299114876641027&as_sdt=2005&sciodt=0;5&hl=en,420,43676,,,,,,,,,1,1,1,1,,YES,Attention,,,,,Class Very High,,,,
209,222,,An Immersive Multi-User Virtual Reality for Emergency Simulation Training: Usability Study,"[""virtual reality"","" educational virtual realities"","" virtual patient simulation"","" virtual emergency scenario"","" simulation training"","" head-mounted display"","" immersive media"","" training effectiveness"","" presence experience"","" anaphylaxis"","" emergency medicine""]",18,14,4,,,36.6,7.1,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Education and training"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,18,14,4,,,36.6,7.1,"""within-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""Unknown""]",No,[],"""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,53.06,-99999,-99999,-99999,-99999,3.79,-33,11.06,0.79,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,0,"D Lerner, S Mohr, J Schild, M GÃ¶ring, T Luiz",2020,JMIR Serious Games,games.jmir.org,https://games.jmir.org/2020/3/e18822/,,789,44056.4339,HTML,,,,,,,,0,0,0,5,1,,,,No,,,Class Moderate,,,,
211,225,,Development and pilot test of a virtual reality system for electric powered wheelchair simulation,"[""Wheelchair"","" Virtual Reality"","" Simulator""]",5,,,18,35,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Portuguese""]","""Not Sure""","""""",,1,"""Study 1""",,5,,,18,35,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,[],"""""","""global presence G1 (indicated in Fig. 9), which is the highest-loading item in the IPQ [38], has a very high value along with the SP factor. Thus, there is a clear manifestation of presence in UFES\u2019s SimCadRoM as the \u201Csense of being there\u201D.""",1,,,No,,06,19.8,13,12.6,5.2,54.46,3.96,3.25,3.15,5.2,3.89,-33,12.46,0.89,Yes,4.8,1,0.6,2.2,0.96,0.25,0.15,2.2,3D Graphics - HMD VR/MR,4,"KA Hernandez-Ossa, B Longo…",2017,"… on Systems, Man …",ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8122974/,,55,43628,,,,,,,,,4,2,1,3,2,YES,,,No,,,Class High,,,,
212,226,,ElectroCutscenes: Realistic Haptic Feedback in Cutscenes of Virtual Reality Games Using Electric Muscle Stimulation,"[""EMS"","" Haptic Feedback"","" Haptics"","" Head-mounted Displays""]",22,,14,19,30,24,3,"[""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,22,,14,19,30,24,3,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""ANOVA""]","""""","""Results are in favor of EMS, demonstrating that it results in higher perceived realism, involvement, and presence""",1,,,No,,06,19.15,14.92,9.72,3.87,48.44,3.83,3.73,2.43,3.87,3.46,-33,6.44,0.46,Yes,4.15,2.92,-2.28,0.87,0.83,0.73,-0.57,0.87,3D Graphics - HMD VR/MR,0,"M Khamis, N Schuster, C George…",2019,25th ACM Symposium on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3359996.3364250,,804,43929.88681,,,,,,,,,0,0,0,4,1,YES,,,No,,,Class Moderate,,,,
215,229,,Facilitating Communicative Ability of EFL Learners via High-Immersion Virtual Reality,"[""Virtual reality"","" Presence"","" Immersion"","" Communicative ability"","" English as a Foreign Language""]",72,36,36,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Education and training"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,72,36,36,,,,,"""within-subject""","""each component""","""/Mean//""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,17,26.55,17.72,15.52,5.27,66.08,5.31,4.43,3.88,5.27,4.72,-33,10.08,0.72,Yes,6.55,1.72,-0.48,1.27,1.31,0.43,-0.12,1.27,3D Graphics - HMD VR/MR,0,"FCO Yang, FYR Lo, JC Hsieh, WCV Wu",2020,Journal of Educational Technology â€¦,JSTOR,https://www.jstor.org/stable/26915405,,778,44056.4339,,,,,,,,,0,0,0,4,1,,,,No,,,Class Moderate,,,,
216,230,,Familiarization tours for first-time users of highly automated cars: Comparing the effects of virtual environments with different levels of interaction fidelity,"[""Virtual Reality"","" Interaction Fidelity"","" Training"","" Trust"","" Takeover"","" Highly Automated Driving""]",84,,38,,,24.18,8.3,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""",[],"""Not Sure""","""Four Groups, only three reporting the IPQ scores""",,1,"""Study 1""",,84,,38,,,24.18,8.3,"""between-subject""","""each component""","""/Mean//""","""Chart""","[""Unknown""]",No,"[""Chisquare""]","""Mann-Whitney post-hoc""","""""",1,,,No,,06,17.65,13.68,12.48,3.01,45.78,3.53,3.42,3.12,3.01,3.27,-33,3.78,0.27,Yes,2.65,1.68,0.48,0.01,0.53,0.42,0.12,0.01,3D Graphics - HMD VR/MR,1,"M Ebnali, R Lamb, R Fathi",2020,arXiv preprint arXiv:2002.07968,arxiv.org,https://arxiv.org/abs/2002.07968,,619,4/8/2020 21:17,,,,,,,,,1,1,0,3,1,YES,,,No,,,Class Low,,,,
217,231,,Google Cardboard in Social Science Research-Exploring low-cost virtual reality and its potential,"[""Low-cost Virtual Reality"","" Technology Acceptance"","" User Experience"","" Social Science Research""]",16,,,,,,,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,16,,,,,,,"""within-subject""","""whole questionnaire""","""/Mean//""","""Other""","[""Unknown""]",No,[],"""""","""""",1,,,No,,-33,-99999,-99999,-99999,-99999,8.26,-99999,-99999,-99999,-99999,0.59,-33,8.26,0.59,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - HMD VR/MR,0,"M Achleitner, MER Bergmann, P Evangelatos, V Eder…",2017,,ffhoarep.fh-ooe.at,http://ffhoarep.fh-ooe.at/bitstream/123456789/1013/1/Panel_118_ID_258.pdf,,101,43628,PDF,,,,,,,,0,0,0,5,2,YES,,,No,,,Class Moderate,,,,
218,232,,HiveFive: Immersion Preserving Attention Guidance in Virtual Reality,"[""Attention guidance"","" virtual reality"","" immersion"","" eye-tracking"","" particle swarms"","" user studies""]",20,,10,24,60,32.00,10.55,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""Two studies but only one used the IPQ""",,1,"""Study 1""",,20,,10,24,60,32.00,10.55,"""within-subject""","""each component""","""/Mean//""","""Other""","[""After""]",No,[],"""""","""The results of the IPQ shows that the participants experienced both the highest sense of presence and the highest degree of realism with HiveFive, which allows us to accept our hypothesis H4 (see Table 5). """,1,,,No,,06,22.2,13.4,11.08,4.67,53.34,4.44,3.35,2.77,4.67,3.81,-33,11.34,0.81,Yes,7.2,1.4,-0.92,1.67,1.44,0.35,-0.23,1.67,3D Graphics - HMD VR/MR,0,"D Lange, TC Stratmann, U Gruenefeldâ€¦",2020,Proceedings of the 2020 â€¦,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3313831.3376803,,890,44056.4339,,,,,,,,,0,0,0,4,1,,,,No,,,Class Moderate,,,,
219,233,,Jumping Further: Forward Jumps in a Gravity-reduced immersive virtual environment,[],7,4,3,20,25,22.57,1.51,"[""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""Two studies but only one used the IPQ""",,1,"""Study 1""",,7,4,3,20,25,22.57,1.51,"""within-subject""","""each component""","""/Mean//""","""Chart""","[""After""]",No,[],"""""","""""",1,,,No,,17,23,19.84,17.68,4.9,66.08,4.6,4.96,4.42,4.9,4.72,-33,10.08,0.72,Yes,3,3.84,1.68,0.9,0.6,0.96,0.42,0.9,3D Graphics - HMD VR/MR,1,"HY Kang, G Lee, DS Kang, O Kwon…",2019,… IEEE Conference on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8798251/,,591,43929.88681,,,,,,,,,1,1,0,5,1,YES,,,No,,,Class Moderate,,,,
